id_caserne,no_caserne,adresse,nom_ssi,coord_x,coord_y
"1419","14",55 Chemin Principal Sainte-Thérèse-de-la-Gatineau J0X2X0,SSI Sainte-Thérèse-de-la-Gatineau,-75.8665865077269,46.2959254635624
"1395","3",175 Rue Deveault Gatineau J8Z1S7,SSI Gatineau,-75.7393093352117,45.4621061467831
"1458","17",1513 Chemin de Chapeau-Sheenboro Chichester J0X1M0,SSI Pontiac Ouest,-77.1201742112958,45.9227995014038
"1550","33","1510 rue Bellevue, Longueuil, J4V 1K3",SSI Longueuil (SSIAL),-73.4482345516309,45.4841814632976
"1394","2",204 Boulevard Saint-Raymond Gatineau J9A3H6,SSI Gatineau,-75.767095305395,45.4374969070906
"1447","3",200 Rue Centre Shawville J0X2Y0,SSI Shawville,-76.4904745463991,45.6045753911351
"1420","5",18 Rue Principale Nord Montcerf-Lytton J0W1N0,SSI Montcerf-Lytton,-76.0426969311604,46.5392130213854
"1421","6",1508 Route Transcanadienne Grand-Remous J0W1E0,SSI Grand-Remous,-75.9021859126537,46.6073513302758
"1423","9",4 Chemin du Centre Blue Sea J0X1C0,SSI Blue Sea,-76.0596717999775,46.1820010016795
"1428","14",106 Chemin de Lac-Sainte-Marie Lac-Sainte-Marie J0X1Z0,SSI Lac-Sainte-Marie,-75.9455174716344,45.9495241764333
"1449","5",15 Avenue Palmer Otter Lake J0X2P0,SSI Otter Lake,-76.433038718572,45.8522412218953
"1455","14",71 Rue de l'Hôtel-de-Ville Waltham J0X3H0,SSI Waltham,-76.9123533607319,45.9100361516862
"1390","15",103 Chemin du Parc Lac-Simon J0V1E0,SSI Lac-Simon,-75.0774462657801,45.9017162238487
"1399","6",325 Boulevard Saint-René Est Gatineau J8P2X4,SSI Gatineau,-75.6417963025824,45.493296803691
"1445","1",24 Chemin Wharf Bristol J0X1G0,SSI Bristol,-76.4255577225212,45.5234466627012
"1454","12",300 Rue Principale Mansfield-et-Pontefract J0X1R0,SSI Mansfield-et-Pontefract,-76.738878326168,45.861372081681
"1462","11",1362 Route 148 Campbell's Bay J0X1K0,SSI Campbell's Bay,-76.5928626030617,45.731084814704
"1414","2",2024 Route 148 Pontiac J0X2G0,SSI Pontiac,-76.001600581964,45.5286371848505
"1446","2",11 Chemin Eleventh Line Bristol J0X1G0,SSI Bristol,-76.3634472343243,45.6494363031175
"1407","2",1954 Route 309 L'Ange-Gardien J8L4B9,SSI L'Ange-Gardien (Région 7),-75.4387502477098,45.6348269127273
"1436","7",161 Rue Galipeau Thurso J0X3B0,SSI Thurso,-75.2431768299385,45.5995046144442
"1330","42",4180 Rue De Salaberry Montréal H4J1H1,SSI Montréal,-73.7038473241899,45.5344651001415
"1434","5",277 Rue Papineau Papineauville J0V1R0,SSI Papineauville,-75.0180389673648,45.6169739353629
"1416","1",200 Rue Principale Sud Maniwaki J9E1Z9,SSI Maniwaki,-75.9820976988433,46.3740423439881
"1396","4",315 Rue Saint-Rédempteur Gatineau J8X2T4,SSI Gatineau,-75.72333888167,45.4378286183377
"1440","18",299 Route des Cantons Saint-Émile-de-Suffolk J0V1Y0,SSI Lac-des-Plages/St-Émile-de-Suffolk,-74.9141052233586,45.9251009207445
"1424","10",351 Route 105 Gracefield J0X1W0,SSI Gracefield,-76.0603518577594,46.081810551633
"1412","1",24 Chemin de la Rivière Notre-Dame-de-la-Salette J0X2L0,SSI Notre-Dame-de-la-Salette,-75.5853768240774,45.7656095489448
"1435","6",283 Rue Desjardins Plaisance J0V1S0,SSI Plaisance,-75.1109321907734,45.6076936360675
"1333","43",1945 Rue Fleury Est Montréal H2B1H8,SSI Montréal,-73.6530090731642,45.5694040746663
"1345","44",12145 Boulevard de la Rivière-des-Prairies Montréal H1C1R4,SSI Montréal,-73.5629340432881,45.6526511432676
"1335","45",5100 Rue Hochelaga Montréal H1V1G3,SSI Montréal,-73.5412615500993,45.5630113008476
"1351","47",2111 Rue Saint-Zotique Est Montréal H2G1J6,SSI Montréal,-73.5979836216611,45.5475176061386
"1339","48",3616 Rue Hochelaga Montréal H1W1H9,SSI Montréal,-73.5508293904245,45.5473233393066
"1327","49",10 Rue Chabanel Ouest Montréal H2N1E6,SSI Montréal,-73.6510066736346,45.5440493815648
"1323","51",550 Boulevard des Anciens-Combattants Sainte-Anne-de-Bellevue H9X3W1,SSI Montréal,-73.9500159041549,45.4177791512733
"1322","52",330 Rue Surrey Baie-D'Urfé H9X2E7,SSI Montréal,-73.9120779086978,45.4195992334553
"1319","53",310 Beaurepaire Drive Beaconsfield H9W3C1,SSI Montréal,-73.8684150768759,45.4287888241951
"1320","54",3048 Boulevard Saint-Charles Kirkland N.D.,SSI Montréal,-73.8559930605772,45.4490928897171
"1364","55",401 Boulevard Saint-Jean Pointe-Claire H9R3J2,SSI Montréal,-73.8163031936858,45.4478148765093
"1358","56",230 Boulevard Chevremont Montréal H9C2L1,SSI Montréal,-73.8764122218112,45.4936778924058
"1326","57",13795 Boulevard de Pierrefonds Montréal H9A1A6,SSI Montréal,-73.8498386320929,45.4937533686951
"1321","59",18661 Boulevard de Pierrefonds Montréal H9K0A9,SSI Montréal,-73.8977468313309,45.4587535033357
"1360","61",10 Rue Sunnydale Montréal H9B1E2,SSI Montréal,-73.8066461642084,45.4940394715823
"1365","62",150 Avenue Avro Dorval H9P2X8,SSI Montréal,-73.7865349667528,45.4741960594832
"1363","64",3175 Rue Remembrance Montréal H8S1X9,SSI Montréal,-73.6910989687502,45.4372857667611
"1361","66",4398 Boulevard LaSalle Montréal H4G2A8,SSI Montréal,-73.5627959751574,45.4599426617201
"1369","75",40 Avenue Saint-Just Montréal H2V1X8,SSI Montréal,-73.6078007202411,45.5177601144604
"1356","76",19 Rue Stanton Westmount H3Y3B1,SSI Montréal,-73.5984275366453,45.4863189887691
"1355","77",114 Avenue Westminster Nord Montréal-Ouest H4X1Z4,SSI Montréal,-73.6480548219269,45.4537179405408
"1376","78",6815 Chemin de la Côte-Saint-Luc Côte-Saint-Luc N.D.,SSI Montréal,-73.6521717096501,45.4679571769935
"1328","46",4760 Avenue Cumberland Montréal H4B2L4,SSI Montréal,-73.6385238893522,45.4670027027918
"1409","2",27 Chemin MacLaren La Pêche J0X3G0,SSI La Pêche,-75.9265245721616,45.6499166639056
"1245","6","845 rue Notre-Dame, Notre-Dame-du-Bon-Conseil, QC. J0C 1A0",SSI Notre-Dame-du-Bon-Conseil,-72.3355243844195,46.0066344938262
"468","12",106 St-Jean Baptiste St-Guillaume Saint-Guillaume J0C1L0,SSI Saint-Guillaume,-72.7659881925857,45.8820248465996
"1247","2","2425, rue Principale, Grand-Saint-Esprit, Qc. J0G 1B)",SSI Saint-Léonard-d'Aston,-72.4964797881706,46.1818578895279
"560",5 - St-Canut,"10051, boul. Saint-Canut, Mirabel J7N1K5",SSI Mirabel,-74.0809387751556,45.7206564761578
"1362","65",1300 Avenue Dollard Montréal H8N2P2,SSI Montréal,-73.6265388805591,45.4259473573027
"1137","13","4, rue Pelletier, Saint-Antonin",SSI Saint-Antonin,-69.4742406423415,47.7648470690877
"768","1","12, chemin Black,  Mille-Isles J0R1A0",SSI Mille-Isles,-74.2177657886144,45.8231586660665
"120",Warwick,"179, rue Saint-Louis, Warwick,Qc J0A1M0",SSI Warwick,-71.9883867976787,45.9438715238197
"834","1","1259, boul. Des Ruisseaux, Mont-Laurier J9L3G6",SSI Mont-Laurier,-75.5772819166486,46.559392954182
"215","77","127,Rue Principal Est St-Alphonse Saint-Alphonse G0C2V0",SSI Saint-Alphonse,-65.6228447439539,48.1874110195724
"89",EB,"120, 11e avenue East Broughton East Broughton G0N1G0",SSI East Broughton,-71.0767193847521,46.2266049377101
"1083","2",132-A Rue de la Fabrique  Saint-Luc-de-Bellechasse G0R1L0,SSI Lac-Etchemin/Saint-Luc,-70.4862512920701,46.5060168503703
"397","45",320 rue principale  Saint-Cyrille-de-Lessard G0R2W0,SSI Saint-Cyrille-de-Lessard,-70.269071145911,47.0326137243347
"720","22","129, Croissant des Trois-Lacs, Lantier, Québec, J0T1V0",Régie des Monts,-74.262269966191,46.1574334209844
"18","43","125 Rue du Couvent, Saint-Romain G0Y1L0",SSI Saint-Romain,-71.0914257797438,45.784615999219
"376","17","123, de l'Église, Saint-Arsène G0L2K0",SSI Saint-Arsène,-69.4243202720888,47.9081711719903
"435","22",1230 Principale ( Garage ) St-Étienne-des-Grès Saint-Étienne-des-Grès G0X2P0,RSSIR Maskinongé,-72.7820816613685,46.4386228575106
"43",55 - Stratford,"385 Centrale sud, Stratford G0Y1P0",Régie des Rivières (R4132),-71.2811524178699,45.7806762344026
"276","01",11 rue Noël Armagh G0R1A0,SSI Armagh,-70.5817773364785,46.742890367069
"5","3",1325 av du Palais Saint-Joseph-de-Beauce G0S2V0,SSI Saint-Joseph-de-Beauce,-70.863577133598,46.2951206616182
"357","47","1252, boul. de Cap-des-Rosiers Cap-des-Rosiers Gaspé G4X6H1",SSI Gaspé,-64.2098882547058,48.864308821905
"166","23","1145 Av. Bergeron, Saint-Agapit, QC G0S 1Z0",SSI Saint-Agapit,-71.4323835154123,46.5615089520937
"309","63","11, rue St-Laurent ouest Rimouski Rimouski G5L8B5",SSI Rimouski,-68.5210456878906,48.446544814796
"444",Granby,725 rue léon-hamel Granby Granby J2J1P7,SSI Granby,-72.7536011834899,45.4081034970721
"968",St-Adrien,"5620 Route 257, Saint-Adrien, Qc. J0A 1C0",RIM des 3 Monts (R4123),-71.7209061297954,45.8201985510608
"502","70","70, 65e Avenue, Saint-Côme J0K2B0",SSI Saint-Côme,-73.7766338315151,46.2691725106858
"74","1","1432, rue Principale, Saint-Côme--Linière G0M1J0",SSI Saint-Côme-Linière,-70.5179421303273,46.0568600368661
"232","55","141, rue Saint-Maurice Ouest, Saint-Michel-des-Saints J0K3B0",SSI Saint-Michel-des-Saints,-73.9187855393686,46.6784195804297
"411","71",148A Ch Principal St-Elzéar Saint-Elzéar G0C2W0,SSI Saint-Elzéar,-65.4200395289758,48.1565639231477
"82","15","1445, avenue Maguire Sillery Québec G1T2W9",SSI Québec,-71.2515103251826,46.7808234353333
"64","1","140, rue Saint-Jean Québec G1R 1N7 Québec G1R1N7",SSI Québec,-71.2262880991466,46.8076173712098
"331","46","14, de l'entrepôt Rivière-au-renard Gaspé G4X5L4",SSI Gaspé,-64.3758921005683,48.992020962039
"116","2","140, rue Baillargeon  Saint-Adelphe G0X2G0",RIM-du Centre-Mékinac (R4914),-72.4318530966458,46.7342798284373
"565",1 - St-Janvier,"14026, boul. Curé-Labelle, Mirabel J7J1L4",SSI Mirabel,-73.9332732238774,45.7077266220167
"79","1","12275, Boulevard Lacroix, Saint-Georges",SSI Saint-Georges,-70.667218621644,46.1208723747787
"575","23","147, Saint-Pierre  Saint-Constant Saint-Constant J5A2G9",Régie incendie de l'Alliance des Grandes-Seigneuries,-73.5711323999299,45.37153310434
"605","26",1303 Fréchette  Chambly J3L2Y9,SSI Chambly,-73.2882792281688,45.4450689984547
"423","30","131, route des Beaux-Lieux Saint-Eusèbe Saint-Eusèbe G0L2Y0",SSI Saint-Eusèbe,-68.9114798071789,47.5427571321855
"126",200 - TM,"146, rue Caouette Sud, Thetford Mines G6G7M7",SSI Thetford Mines,-71.3062646336919,46.0930011277004
"477","05",1341 Principale  Sainte-Ursule J0K3M0,SSI Sainte-Ursule,-73.0234844536693,46.27965139306
"909","56","139, rue Maurice, Saint-Rémi d'Amherst, Qc J0T2L0",SSI Mont-Tremblant,-74.767634514224,46.0084170646747
"282",,6826 ch Royal  Saint-Laurent-de-l'Île-d'Orléans G0A3Z0,SSI Saint-Laurent-de-l'Île-d'Orléans,-70.9983424177646,46.8642228643152
"155","40",1470 St-Édouard  Plessisville G6L2K3,SSI Plessisville,-71.7710318988783,46.2182148396505
"327","58",149 Sainte-Cécile  Le Bic G0L1B0,SSI Rimouski,-68.7120039724831,48.3723373083425
"637","42",139 route 217 Saint-Bernard de Lacolle  Saint-Bernard-de-Lacolle J0J1V0,SSI Saint-Bernard-de-Lacolle,-73.4342791891925,45.0734997338136
"354","2","13,Principale (secteur Ste-Agnès)  La Malbaie G5A2A5",SSI La Malbaie,-70.2697954019556,47.6636301614421
"1047","8","1471, rang St-Pierre St-Zéphirin-de-Courval Saint-Zéphirin-de-Courval J0G1V0",RIM-Lac Saint-Pierre (R4121),-72.6149260041583,46.051934702184
"550","2","140, rue des Cèdres, Oka J0N1E0",SSI Oka,-74.0872693968821,45.4627927659389
"871","78",282 boulevard Nilus-Leclerc L'Islet G0R2C0,SSI L'Islet,-70.3517118836407,47.1036487017713
"289","18","1531, rue Principale  St-Philémon Saint-Philémon G0R4A0","R.I. inc, Bellechasse-Sud",-70.4486718144597,46.6786468883277
"85","10","1808, avenue Jules-Verne G2G 2R2 Québec G2G2R2",SSI Québec,-71.3611943446565,46.774926171894
"667","20","21, rue Principale, Saint-Esprit J0K2L0",SSI MRC Montcalm (AR630),-73.6664865530324,45.8978575466096
"184","32",183 rue St-Joseph Dosquet Dosquet G0S1H0,SSI Dosquet,-71.5264706040772,46.4656579103128
"362","41","104, rue Principale Madeleine Centre Sainte-Madeleine-de-la-Rivière-Madeleine G0E1P0",SSI Ste-Mad.-de-la-Rivière-Madeleine,-65.353566295269,49.2481895186664
"298","7","14, rue des Lupins Saint-Ferréol-les-Neiges Saint-Ferréol-les-Neiges G0A3R0",SSI Saint-Ferréol-les-Neiges,-70.8617522139395,47.1169123479692
"460","62","160 chemin Georges-Bonnallie, Eastman J0E1P0",SSI Eastman,-72.3050589346511,45.3131663461923
"603",,"1570,route 202,Franklin  Franklin J0S1E0",SSI Franklin,-73.9352257611421,45.0276821863756
"216","7","163, Route 218  Saint-Pierre-les-Becquets G0X2Z0",SSI MRC Bécancour (AR380),-72.1963231663321,46.4977132138499
"124",Victoriaville,175 boul. Bois-Francs sud Victoriaville Qc G6P4S5,SSI Victoriaville,-71.9469548043995,46.0562768156713
"221","3",15 rue Du Ciel Bromont Bromont J2L2X4,SSI Bromont,-72.7318268254981,45.2978160182467
"470","01",154 Blvd Ouest Maskinongé Maskinongé J0K1N0,SSI Maskinongé,-73.0162310487872,46.2225027781787
"160","12","16, rue St-Eugène  Saint-Alban G0A3B0",SSI Saint-Alban,-72.077954325509,46.7205294920253
"488","23",1700 Curé Poirier Est Arrondissement Vieux Longueuil Longueuil J4J5L6,SSI Longueuil (SSIAL),-73.4607281375776,45.5444327982245
"355","6","98, rue Notre-Dame  Notre-Dame-des-Monts G0T1L0",SSI Notre-Dame-des-Monts,-70.3795117830561,47.6662744493883
"979","96","153, rue du Père-Divet Sept-Îles G4R5M8",SSI Sept-Îles,-66.3743947894618,50.2144519856049
"771",,"16 Prince, Huntingdon  Huntingdon J0S1H0",SSI Huntingdon,-74.1748238221439,45.0865030923068
"374","49","183, rue Principale Ouest, Saint-Éloi G0L2V0",SSI Rivière-du-Loup,-69.2285539518805,48.0369845598094
"404","45",15 Bélanger Lac-des-Aigles G0K 1V0,SSI Lac-des-Aigles,-68.6798217031008,47.9898275830826
"245","50","174 rue St-Germain,  St-Hugues Saint-Hugues J0H1N0",R.I.P.I. du Nord des Maskoutains,-72.8582932001884,45.7914806290446
"271","42","184, rue Saint-Laurent, Lejeune G0L1S0",SSI Lejeune,-68.5749305784102,47.7689626338489
"219","6",167 route 204 ouest Saint -Justine G0R1Y0,RISEDE,-70.3584920978043,46.402490919494
"594","29",15 rue bourdeau  Saint-Rémi J0L2L0,SSI Saint-Rémi,-73.625592298836,45.2589202016452
"510",,"170, Notre-Dame Saint-Armand J0J1N0",SSI Saint-Armand/Pike River,-73.0751607095883,45.0449179619021
"421","39","20, Chemin Canada Saint-Juste-du-Lac, G0L3R0",SSI Saint-Juste-du-Lac,-68.752028380141,47.6521525952615
"281","2",12 rue des pins CAUSAPSCAL Causapscal G0J1J0,SSI MRC La Matapédia (AR070),-67.2203121687131,48.357187725669
"255","83",34 rue de l'église Matapédia G0J1V0,SSI Matapédia,-66.9540814197325,47.9735140466379
"919","53","2002, rue des Lilas, La Conception, Qc J0T1M0",SSI Mont-Tremblant,-74.6946631117129,46.1518277243117
"1051",Tingwick,"12 rue de l'Hôtel-de-Ville, Tingwick, QC  J0A1L0",SSI Tingwick,-71.9419950044625,45.8791370784297
"34","1","80, Gariepy, La Patrie J0B1Y0",SSI La Patrie,-71.2511727347356,45.4037229317913
"277","17","2015, rue Principale St-Nérée Saint-Nérée G0R3V0",SSI Saint-Nérée-de-Bellechasse,-70.7266906282663,46.7279771058192
"290","3",1976 de la Fabrique Notre-Dame-Auxiliatrice-de-Buckland G0R1G0,"R.I. inc, Bellechasse-Sud",-70.5438893016082,46.6199401556914
"661","35","1900, montée de la Réserve, Notre-Dame-de-la-Merci J0T2A0",SSI Notre-Dame-de-la-Merci,-74.0611277815845,46.2251312547366
"6","12","2056, Avenue Industrielle Québec G3K1L7",SSI Québec,-71.402786442725,46.8591291152382
"185","5","200, rue Principale Ste-Anne-de-la-Pérade Sainte-Anne-de-la-Pérade G0X2J0",SSI Sainte-Anne-de-la-Pérade,-72.2115016618071,46.5687760128793
"252","9","308 10e rang est, Durham-Sud, J0H 2C0",SSI Durham-Sud,-72.337486098299,45.6670522633295
"96","11",183 route 138 Saint-Augustin-de-Desmaures Saint-Augustin-de-Desmaures G3A0G2,SSI Québec,-71.4320772299965,46.7506176990846
"518","19","1, Hôtel de Ville  Léry Léry J6N1E8",SSI Léry,-73.8062213775936,45.3447918022732
"487","22",1920 Brébeuf Arrondissement Vieux Longueuil Longueuil J4J3P5,SSI Longueuil (SSIAL),-73.4829411688877,45.5263824993231
"113","4","18, rue Adam Coaticook, Québec J1A1K3",RIM-Coaticook (R4104),-71.8052676988439,45.1346643486743
"464",80 - RF,"189, rue Notre-Dame Roxton Falls Roxton Falls J0H1E0",RIM-Roxton Falls (R4906),-72.5253940383083,45.5712727469119
"428","7","195, rue Bilodeau Saint-Fabien-de-Panet Saint-Fabien-de-Panet G0R2J0",SSI Saint-Fabien-de-Panet,-70.146850198733,46.6560374174624
"105","8","1865, rue Notre-Dame  Saint-Maurice G0X2X0",SSI Saint-Maurice,-72.5404776393294,46.474183682101
"342","19","66, rue Taché Ouest, Saint-Hubert-de-Rivière-du-Loup G0L3L0",,-69.1541097095007,47.8100439799637
"83","54","200, rue Turcotte, Sainte-Clotilde-de-Beauce, G0N1C0",SSI Sainte-Clotilde-de-Beauce,-71.0304645708349,46.1233613462107
"130","4",194 route 138  Cap-Santé G0A1L0,Régie portneuvoise (REPPI),-71.7704368954164,46.6702449806507
"402","61","43 rue industrielle,  Saint-Narcisse-de-Rimouski G0K1S0",SSI MRC Rimouski-Neigette (AR100),-68.4363743746601,48.2904456615206
"417","65",20 rue de la Gare  Saint-Anaclet-de-Lessard G0K1H0,SSI MRC Rimouski-Neigette (AR100),-68.4234022958177,48.4781195637139
"481","45",930 Saint-Jean Baptiste Henryville (Québec) Henryville J0J1E0,SSI Henryville,-73.1875702819087,45.1366419223733
"688","2","2056, chemin des Hauteurs, Saint-Hippolyte J8A2L5",SSI Saint-Hippolyte,-74.0165995288569,45.9194283549568
"218","2",194 rue Adamsville Adamsville Bromont J2L2Y9,SSI Bromont,-72.7855397209164,45.2814962606532
"35","1",217 Bilodeau East Angus  East Angus J0B1R0,RIM-East Angus (R4902),-71.6607080459608,45.485969770456
"37","1",21 Osborne Scotstown Scotstown J0B3B0,SSI Scotstown,-71.2756663647757,45.5244462245771
"983","7","1208 rte 255, ST-Félix-de-Kingsey  Saint-Félix-de-Kingsey G0B2T0",SSI Saint-Félix-de-Kingsey,-72.1893294408384,45.7948006937326
"296","2","12, rue St-Étienne Beaumont Beaumont G0R1C0",SSI Beaumont,-71.0126838172047,46.8278267954638
"462",51S,23 chemin Millington Austin J0B1B0,SSI Austin,-72.2799278134626,45.1866783922455
"1123","90","50, rue Turnbull, Lavaltrie J5T0A4",SSI MRC de D'Autray (AR520),-73.2852008024258,45.8783473202614
"53","3","2217 boul, Valcartier  Saint-Gabriel-de-Valcartier G0A4S0",SSI Saint-Gabriel-de-Valcartier,-71.4650238468951,46.9330982107677
"1122","80","200, rue Louis-Joseph-Doucet, Lanoraie J0K1E0",SSI MRC de D'Autray (AR520),-73.2290958710132,45.9625217331123
"1124","60","1880, rue Bonin, Saint-Barthélemy J0K1X0",SSI MRC de D'Autray (AR520),-73.1176225857266,46.1906025587787
"1125","50","1891, rue Principale, Saint-Cuthbert J0K2C0",SSI MRC de D'Autray (AR520),-73.2191424441548,46.1487328327256
"1115","8","335, 5e rang ouest, Saint-Joseph-de-Kamouraska G0L 3P0",SSI KamEst,-69.6459983400047,47.6072082897457
"1131","9","198, route 132, Saint-André G0L 2H0",SSI KamEst,-69.7343103108071,47.6694892711604
"50",4-2,2115 Saint Edmond St-Adolphe Stoneham-et-Tewkesbury G0A4P0,SSI Stoneham-et-Tewkesbury,-71.3074004059552,47.0644263446641
"513","31",2205 Saint-Georges Arrondissement LeMoyne Longueuil J4R1V7,SSI Longueuil (SSIAL),-73.4907553536827,45.5018179693957
"117","6","1986, Place du Centre St-Séverin G0X 2B0",RIM-du Centre-Mékinac (R4914),-72.5025800798191,46.667153213645
"1126","30","33, rue des Loisirs, Saint-Norbert J0K3C0",SSI MRC de D'Autray (AR520),-73.3139760217152,46.1711588185547
"1127","20","45, rue Beausoleil, Saint-Gabriel-de-Brandon J0K2N0",SSI MRC de D'Autray (AR520),-73.3827893661332,46.293498664579
"1117","45","290 route 165 sud, Plessisville, Qc. G6L 2Y2",SSI MRC L'Érable (AR320),-71.7518927155079,46.2053258400755
"1130","10","617, route 289 Saint-Alexandre-de-Kamouraska G0L 2G0",SSI KamEst,-69.6175556318972,47.6780076645306
"1128","10","162, rue Desjardins, Mandeville J0K1L0",SSI MRC de D'Autray (AR520),-73.3546233108469,46.3576202947627
"612",,200 rue Miner Cowansville Cowansville J2K3J!,SSI Cowansville,-72.75802634,45.1973188794237
"601","1","21, rue Tri-Jean, Grenville J0V1J0",SSI Grenville,-74.6001131318128,45.6291944238393
"660","80","21, rue Larivière, Saint-Liguori J0K2X0",SSI Saint-Charles-Borromée,-73.5711354655233,46.0056851474055
"1132","3","149, chemin du Haut-de-la-Rivière, Rivière-Ouelle  G0L 2C0",RIM-Kamouraska Ouest (R4909),-69.987274499616,47.4410543688188
"375","20","210, rue Saint-Jean-Baptiste L'Isle-Verte G0L1K0",SSI Rivière-du-Loup,-69.3396933393753,48.0122393305941
"412","70","2, Rue Notre Dame, New Carlisle (Québec) G0C1Z0",SSI New Carlisle,-65.3257625092621,48.0107356839972
"425","9","257, Principale Saint-Just Saint-Just-de-Bretenières",SSI Saint-Just-de-Bretenières,-70.0886186825303,46.5710325358473
"1116","72","146 rue grenier, Laurierville, Qc. G0S 1P0",SSI MRC L'Érable (AR320),-71.6570295655754,46.2962922894103
"571","11","221 rue Centrale, St-Stanislas-de-Kostka J0S1W0",SSI Saint-Stanislas-de-Kostka,-74.1281809108052,45.1769104462334
"413","72",211 Grand Pré Bonaventure Bonaventure G0C1E0,SSI Bonaventure,-65.4798336918502,48.0502926252945
"678","1","2200, rue de l'Hôtel-de-Ville, Sainte-Sophie J5J1K5",SSI Sainte-Sophie,-73.8970501149837,45.819204575333
"392",15 - 2,"106, rue Principale  Saint-Adalbert G0R2M0",SSI Saint-Adalbert,-69.9004450159134,46.8619105092334
"385","30","18, rue fournier, Price G0J1Z0",SSI Price,-68.1225561998953,48.6017690410064
"1129","19","192, rue Saint-Joseph, Sainte-Félicité",SSI MRC La Matanie (AR080),-67.333871675934,48.8985835463345
"363","11","220, St-Jérôme Matane Matane G4W3A2",SSI Matane,-67.5309078605329,48.8427557013043
"1133","22",À définir108 route des Fonds,SSI MRC La Matanie (AR080),-66.9804092494316,48.9978991480642
"1191","3","365, rue Marquis, Saint-Célestin, Qc. J0C 1G0",SSI Saint-Célestin,-72.4358784178331,46.2157197222403
"1147","40","2280, rue Principale, Sainte-Élisabeth J0K2J0",SSI MRC de D'Autray (AR520),-73.3507249130469,46.0957271852181
"1146","7","138, 12e rue, Crabtree J0K1B0",SSI Saint-Charles-Borromée,-73.4763795642895,45.9668628775096
"1180","76",360 Route 138 (St-Marc) Colombier,SSI Forestville,-69.0043098757163,48.8132541391533
"1194","13","821 rue principale, Saint-Ferdinand, Qc. G0N 1N0",SSI MRC L'Érable (AR320),-71.5697746856211,46.1058647150457
"1193","7","529, rue de l'église, Sainte-Hélène-de-Kamouraska G0L 3J0",SSI Saint-Pascal,-69.7322924713219,47.5901340265688
"1183","72",505 Route 138 (St-Paul-du-Nord) Longue-Rive,SSI Forestville,-69.2382103497614,48.5643628538505
"1190",,À définir,SSI Obedjiwan,-74.939549101217,48.6555528134927
"110","1","360, rue Terrill J1E 3S7, Sherbrooke",SSI Sherbrooke,-71.8838126523349,45.4142051867938
"1177","69","427, rue de la Mer  Les Bergeronnes",SSI Forestville,-69.5445008881905,48.2428313488656
"109","5","265, rue Léger J1L 1M2, Sherbrooke",SSI Sherbrooke,-71.970618611113,45.3964204797469
"1201","2","2005, boulevard su Plateau-St-Joseph, Sherbrooke, J1L3E2",SSI Sherbrooke,-71.9619281644706,45.4269182615921
"1145","6","80, chemin Delangis, Saint-Paul J0K3E0",SSI Saint-Charles-Borromée,-73.4529400739504,45.9797136621817
"1150","2","740, rue Principale, Saint-Ambroise-de-Kildare J0K1C0",SSI Saint-Charles-Borromée,-73.5559338277857,46.0768758995922
"1149","4","14, rue Louis-Charles-Panet, Sainte-Mélanie J0K3A0",SSI Saint-Charles-Borromée,-73.5129436492848,46.1342020421391
"1148","5","4485, rue Principale, Notre-Dame-de-Lourdes J0K1K0",SSI Saint-Charles-Borromée,-73.445371388925,46.099129513379
"1188","85","339 rue principale, Villeroy, Qc.     G0S 3K0",SSI MRC L'Érable (AR320),-71.8682480726883,46.3825913140221
"1175","73",170 rue Principale Portneuf-sur-Mer,SSI Forestville,-69.101513005881,48.6178734288687
"1181","75",111 rue Sirois Colombier,SSI Forestville,-68.8520634434189,48.8640264439752
"1153","3","3355, chemin Saint-Charles, Terrebonne J6V 1A2",SSI Terrebonne,-73.5541095632522,45.7020407163404
"1138","3",22 Chemin Forestiers L'ïle-d'Anticosti,SSI L'Île-d'Anticosti,-64.3484518079338,49.8185049963581
"1154",,"1054, boulevard Docteur Camille-Marcoux définir",SSI Blanc-Sablon,-57.2049909807283,51.4143687521798
"1140","25","69, rue de l'Église, Les Hauteurs G0K 1C0",SSI Les Hauteurs,-68.1112412636746,48.3772234381606
"1143","27","194, avenue du Mont-Comi, Saint-Donat G0K 1L0",SSI Mont-Joli,-68.2441805972803,48.4956885491997
"1139","18","113 route 132, Baie-des-Sables",SSI MRC La Matanie (AR080),-67.8930700389631,48.7203889961932
"11","06",1688-1  Rte. 263 Sainte-Cécile de Whitton G0Y1J0,SSI Sainte-Cécile-de-Whitton,-70.9417083980236,45.667846874638
"12","11",6256 Notre-Dame Nantes Nantes G0Y1G0,SSI Nantes,-71.0214379550609,45.6311871419073
"652","25","2271, chemin Entrelacs, Entrelacs J0T2E0",SSI Entrelacs,-74.0018791875283,46.1065201284665
"24","1",100 Principale Est Cookshire Cookshire-Eaton J0B1M0,SSI Cookshire-Eaton,-71.6278342893372,45.412647736337
"23","3",155 Des Iris Johnville Cookshire-Eaton J0B1M0,SSI Cookshire-Eaton,-71.7567720845042,45.3300071631389
"326","59","181, route Centrale  Saint-Valérien G0L4E0",SSI MRC Rimouski-Neigette (AR100),-68.6569596790796,48.3385939100688
"324","3",34 boulay Sayabec G0J3K0,SSI MRC La Matapédia (AR070),-67.6883368037346,48.5589586953414
"330","48","148, boul. Gaspé  Gaspé G4X1A9",SSI Gaspé,-64.4865934539719,48.8410112910407
